video_id,title,published_at,view_count,like_count,category_id,is_music,member_id,member_name,generation,unit
AXcu-IAHh2Y,과자 티어 나누기 [ 컨텐츠 ],2024-07-20,227096,4433,10,True,neneko_mashiro,네네코 마시로,2,Universe
iEcI-R0lyn4,3기생을 얻었따!!!!!    [ 마인크래프트 ],2024-07-17,84848,2595,10,True,neneko_mashiro,네네코 마시로,2,Universe
9lQK9HNGnvU,앙 ❤︎      [ 하프소드 ],2024-07-15,74947,2518,10,True,neneko_mashiro,네네코 마시로,2,Universe
QIpu5BGfzMs,탕탕 후루후루 탕탕후루루루 #마시로 #vtuber,2024-07-10,84168,5891,10,True,neneko_mashiro,네네코 마시로,2,Universe
B6B7cnc0Gyg,느엥밍 듀오 [ 배틀그라운드 ],2024-07-10,79501,2609,10,True,neneko_mashiro,네네코 마시로,2,Universe
QcL_mod0KkU,남자화장실의 비밀을 알아버렸다... [ 컨텐츠 ],2024-07-07,145616,4102,10,True,neneko_mashiro,네네코 마시로,2,Universe
DvFUMLxvyvw,댄스 로봇 댄스 (ダンスロボットダンス) / 네네코 마시로 Cover,2024-07-05,620112,6065,10,True,neneko_mashiro,네네코 마시로,2,Universe
LMxLlIn3yn0,좀 그래 ... [ 띵타이쿤 ],2024-03-06,92849,1951,10,True,neneko_mashiro,네네코 마시로,2,Universe
pyTrIbK8afQ,초고텐션 솔랭  [ 롤 ],2024-03-03,102250,2375,10,True,neneko_mashiro,네네코 마시로,2,Universe
momZDKYPBvc,시로야 아저씨랑 까까먹으로 갈까?? #마시로 #스텔라이브 #고양이 #shorts,2024-03-02,389972,18167,10,True,neneko_mashiro,네네코 마시로,2,Universe
852BFGMqo0g,일본풍 공포게임... [ 지사츠 ],2024-02-29,48181,1464,10,True,neneko_mashiro,네네코 마시로,2,Universe
JpUl6kypfFM,이상한 소리 내는 고양이 #마시로 #스텔라이브 #고양이,2024-02-27,95355,5002,10,True,neneko_mashiro,네네코 마시로,2,Universe
KuKfHkY6xA0,"오리지널곡 "" Milky Way "" 후일담!",2024-02-24,41996,1588,10,True,neneko_mashiro,네네코 마시로,2,Universe
n0svrSXBaQg,찾았다...운명의 남자 [ 휴먼 폴 플렛 ],2024-02-19,24408,1100,10,True,neneko_mashiro,네네코 마시로,2,Universe
0nVQggWAzyE,츄 다양성 (ちゅ、多様性 ) / 네네코 마시로 Cover,2024-02-18,898266,7373,10,True,neneko_mashiro,네네코 마시로,2,Universe
66axQApR3rM,우주 비행사의 노래 [うちゅうひこうしのうた] 마시로 cover,2023-12-25,578879,6115,10,True,neneko_mashiro,네네코 마시로,2,Universe
DusEsVap43Y,겠냐 [ 마인크래프트 ],2023-11-15,111892,0,10,True,neneko_mashiro,네네코 마시로,2,Universe
SSS67cjAQcU,귀여워서 미안해 [ 可愛くてごめん ] 마시로 cover  #마시로 #스텔라이브 #vtuber #cover #고양이 #귀여워서_미안해 #可愛くてごめん,2023-11-14,293465,15578,10,True,neneko_mashiro,네네코 마시로,2,Universe
gbqGQj5ZpIQ,자다깨니 야자수 (寝起きヤシの木) 마시로 cover #마시로 #스텔라이브 #vtuber #고양이 #cover #자다깨니_야자수 #寝起きヤシの木,2023-11-13,220219,10317,10,True,neneko_mashiro,네네코 마시로,2,Universe
VJs5TNNxehQ,마시로 粛聖!!ロリ神レクイエム☆ #마시로 #스텔라이브 #vtuber #고양이 #粛聖!!ロリ神レクイエム #로리신 #시구레우이,2023-11-01,128821,5791,10,True,neneko_mashiro,네네코 마시로,2,Universe
pnU-h63twZM,Pale (MIMI) / 네네코 마시로 Cover,2023-10-21,1804029,0,10,True,neneko_mashiro,네네코 마시로,2,Universe
mFph7olJexc,원하는 노래가 없어 아쉬웠던 당신을 위한 거짓말 같은 플레이리스트 #vtuber #shorts #cover,2026-04-01,213947,15503,10,True,akane_lize,아카네 리제,2,Universe
DHG3s8GF1DM,Stellar Stellar - [星街すいせい] ㅣ아카네 리제(Akane Lize) 【COVER】,2026-03-29,344530,17572,10,True,akane_lize,아카네 리제,2,Universe
nuBn3s1snr4,리제와 1000일을 함께해줘서 고맙느뇨❤️ #vtuber #shorts #cover,2026-03-06,268003,17816,10,True,akane_lize,아카네 리제,2,Universe
LOpOiL7S_0I,주름 맞추기 [しわあわせ - Vaundy] ㅣ아카네 리제(Akane Lize) 【COVER】,2026-02-27,432061,13773,10,True,akane_lize,아카네 리제,2,Universe
xoJyxrgvhcE,외노자 정리제 #vtuber #shorts,2026-02-05,110765,5358,10,True,akane_lize,아카네 리제,2,Universe
i9preZ_2qpI,신이 리제를 만들때 #vtuber #shorts,2026-01-03,975425,19209,10,True,akane_lize,아카네 리제,2,Universe
_w6uOIEaAdI,결국 현실에서 만나버린 전설의 두 봇치,2025-12-31,126413,3781,10,True,akane_lize,아카네 리제,2,Universe
v0GQ9vcG4t4,후배들마저 인정한 공주님 말투 #vtuber #shorts,2025-12-30,291058,9618,10,True,akane_lize,아카네 리제,2,Universe
qKkn0QQTVKc,아직 한참 관심이 필요한 700살 멘헤라 친구,2025-12-28,126425,3746,10,True,akane_lize,아카네 리제,2,Universe
DQct26qvQss,그러면 중성화 해야겠네? #vtuber #shorts,2025-12-27,492674,13507,10,True,akane_lize,아카네 리제,2,Universe
Vfikrg_wZyQ,크리스마스엔 이렇게 입으면 되겠다 그죠~?💕🎁 #vtuber #shorts,2025-12-25,362745,16331,10,True,akane_lize,아카네 리제,2,Universe
aZRoWqPzlWU,금쪽이도 울고 갈 '리쪽이'의 역대급 분리불안,2025-12-24,109422,3125,10,True,akane_lize,아카네 리제,2,Universe
UgPqnQLmRlU,절대 고의가 아닙니닷!! #vtuber #shorts,2025-12-23,1758683,26886,10,True,akane_lize,아카네 리제,2,Universe
-LV_RlJY5N0,안산 치카라 시절 사장님이 돌아와버렸습니다..,2025-12-21,89004,2747,10,True,akane_lize,아카네 리제,2,Universe
P5gOkowSl28,인생 2회차 고양이의 삶 #vtuber #shorts,2025-12-20,556370,15722,10,True,akane_lize,아카네 리제,2,Universe
rRvumOvx21Y,케세라세라 [Mrs. GREEN APPLE - ケセラセラ] ㅣ아카네 리제(Akane Lize) 【COVER】,2025-12-18,1380916,20271,10,True,akane_lize,아카네 리제,2,Universe
IlsEW5CGn5c,북극곰이 잔혹하게 멸종하는 이유 #vtuber #shorts,2025-12-16,352351,9843,10,True,akane_lize,아카네 리제,2,Universe
rHF76N6pFls,하극상 결국 터져버렸습니다..(?),2025-12-14,66137,2315,10,True,akane_lize,아카네 리제,2,Universe
kta5d6Wq0a0,사장님 꼴리게 생겼대요 #vtuber #shorts,2025-12-13,850022,22261,10,True,akane_lize,아카네 리제,2,Universe
SF7hnS1ofL8,스텔 돌멩이즈 해체 위기 ㄷㄷ,2025-12-12,80711,2609,10,True,akane_lize,아카네 리제,2,Universe
rE2ysuhZcfU,인스타에서 알고리즘탄 무반주 발묘 / 출항(抜錨)｜아카네 리제 COVER #vtuber #cover,2025-12-11,455074,20008,10,True,akane_lize,아카네 리제,2,Universe
BflSSu8CClo,사장님 욕이 타격감 0인 이유,2025-12-10,120306,3310,10,True,akane_lize,아카네 리제,2,Universe
iLFZUNuH3Sg,쥰내 야하게 생겼잖아 #vtuber #shorts,2025-12-09,500883,17930,10,True,akane_lize,아카네 리제,2,Universe
gU-YuQ2CX6Q,드디어 밝혀진 오드아이의 진실?!,2025-12-07,56876,2418,10,True,akane_lize,아카네 리제,2,Universe
kYh-tFmSvfY,이렇게 하는거다 그죠~? #vtuber #shorts,2025-12-06,2017696,45625,10,True,akane_lize,아카네 리제,2,Universe
R_B4tmy2DVA,출항 [抜錨(발묘) / 나나호시 관현악단 ナナホシ管弦楽団] ㅣ아카네 리제(Akane Lize) 【COVER】,2025-12-04,6641878,67682,10,True,akane_lize,아카네 리제,2,Universe
rQjhVghyVxU,에로 용사와 바보 천마 #vtuber #shorts,2025-12-03,324125,10724,10,True,akane_lize,아카네 리제,2,Universe
VvmpfM8IDI4,4기생이 되면 얻을 수 있는 '진짜 특권',2025-11-30,250511,5178,10,True,akane_lize,아카네 리제,2,Universe
q4sYEhZlit0,사장님 나 안 만나 주던데..? #vtuber #shorts,2025-11-29,698495,15050,10,True,akane_lize,아카네 리제,2,Universe
29vDcsH9Qk8,스텔라이브 사장님이 누릴 수 있다는 최고의 복지,2025-11-27,173747,4711,10,True,akane_lize,아카네 리제,2,Universe
-8AcRRIuQ0A,매끈매끈한 돌멩이 #vtuber #shorts,2025-11-26,665866,13530,10,True,akane_lize,아카네 리제,2,Universe
x_zYD6y_Qf0,리제 슈퍼 삐질께😤💕 #vtuber #shorts,2025-11-24,411538,12519,10,True,akane_lize,아카네 리제,2,Universe
tDyeZvIn4aw,신종 미소녀(?) 사기,2025-11-23,95738,3082,10,True,akane_lize,아카네 리제,2,Universe
mql6vqTwz_Q,요즘 핫하다는 새로운 조합 #vtuber #shorts,2025-11-22,531626,14474,10,True,akane_lize,아카네 리제,2,Universe
IqxRbbdnk0c,요즘 주가 떡상 중이라는 커플,2025-11-20,104962,3397,10,True,akane_lize,아카네 리제,2,Universe
wbcLQwjJsHg,예쁜 누나가 포상 준대 #vtuber #shorts,2025-11-19,843816,24207,10,True,akane_lize,아카네 리제,2,Universe
_qorqqcQHgo,리제가 좋아하는 건 뭐ㅓㅓ얼까?💗✨🔍 #vtuber #shorts,2025-11-17,1179132,28318,10,True,akane_lize,아카네 리제,2,Universe
XY5wnzxhFTw,뭔가 많이 잘못된 F식 공감법,2025-11-16,69126,2523,10,True,akane_lize,아카네 리제,2,Universe
bEgwL-XL05U,star walkin' ㅣ아카네리제 (Live cover)  티원 4시드의 엑조디아,2025-11-09,628060,11516,10,True,akane_lize,아카네 리제,2,Universe
7Ml4rLV3CvE,저희 그런 사이 아니에요!! ㅠㅠ #shorts #vtuber,2025-11-08,378047,13478,10,True,akane_lize,아카네 리제,2,Universe
dlE3MaMq3Rw,클라스가 다른 사장님의 선물 ㄷㄷ,2025-11-07,89649,3101,10,True,akane_lize,아카네 리제,2,Universe
85bfbmpbrsA,반전매력 성대모사 ㄷㅐ공개 💕 #shorts #vtuber,2025-11-03,347712,12181,10,True,akane_lize,아카네 리제,2,Universe
qrrEMCALcZ8,동탄룩 처음 입어본 후배의 반응,2025-11-02,129915,3832,10,True,akane_lize,아카네 리제,2,Universe
9foMrb5LUQU,리듬에 맞춰서 손가락을 움직여 보세요!🩸🎃 #shorts #thumbchallenge,2025-10-31,409925,12265,10,True,akane_lize,아카네 리제,2,Universe
dxsiVSbpm8k,[4K] 선잠 (Leina)ㅣ아카네 리제(Akane Lize) Live Cover,2025-10-30,717611,13409,10,True,akane_lize,아카네 리제,2,Universe
f5dHqR8JPf4,슬슬 매운맛 방송에 적응한 시청자들,2025-10-28,103545,4139,10,True,akane_lize,아카네 리제,2,Universe
lpJFbVhDkLA,애교가 잘못 걸리면 생기는 일 #shorts #vtuber,2025-10-27,632884,23332,10,True,akane_lize,아카네 리제,2,Universe
uVe1IxVJ-LE,"한 시청자가 만든 ""전설의"" 작품",2025-10-26,117056,3316,10,True,akane_lize,아카네 리제,2,Universe
1JM_g_yfvS0,내 골반이 멈추지 않는 탓일까? ㅜ.ㅜ #shorts #vtuber,2025-10-24,416509,13937,10,True,akane_lize,아카네 리제,2,Universe
aH8Io8klASU,"JANE DOE (Kenshi Yonezu, Hikaru Utada) ㅣ아카네 리제(Akane Lize) 【COVER】",2025-10-23,992469,21071,10,True,akane_lize,아카네 리제,2,Universe
YvpVxHfhtL8,선배가 진짜로 온 이유? #shorts #vtuber,2025-10-22,298899,10015,10,True,akane_lize,아카네 리제,2,Universe
qK2u7DXm-8I,사내 갈등,2025-10-21,157424,4414,10,True,akane_lize,아카네 리제,2,Universe
6aJpvsaOdDI,놀리고 싶은 사람 특징 #short #vtuber,2025-10-20,544312,14829,10,True,akane_lize,아카네 리제,2,Universe
s2QtkTknFBM,진짜로 찾아온 선배의 요구,2025-10-19,225667,5899,10,True,akane_lize,아카네 리제,2,Universe
O8p_SsnHGhM,[4K] 가면무도회ㅣ아카네 리제(Akane Lize) Live Cover,2025-10-18,292659,6880,10,True,akane_lize,아카네 리제,2,Universe
M_j3cigvvOk,여자친구 위로하는 법 #shorts #vtuber,2025-10-17,591507,24376,10,True,akane_lize,아카네 리제,2,Universe
tTv5_dQhpwc,선 넘은 직장 동료의 애정공세,2025-10-15,138747,3389,10,True,akane_lize,아카네 리제,2,Universe
7JI_doS_dVM,바람 피는거 아니지..? #shorts #vtuber,2025-10-13,377501,13832,10,True,akane_lize,아카네 리제,2,Universe
w5LPnGaMSv4,합숙 중 멤버들에게 처음 보여진 모습,2025-10-12,162794,4963,10,True,akane_lize,아카네 리제,2,Universe
N5m25AKQ7AY,점점 빠져든다 그죠~?  #shorts #vtuber,2025-10-11,193291,8744,10,True,akane_lize,아카네 리제,2,Universe
Nt4xEmf8mLI,남친 자리를 노리는 유니 센빠이,2025-10-09,87934,3052,10,True,akane_lize,아카네 리제,2,Universe
gIrgDFAlQJQ,시청자들 단체 멘붕 온 신의상 공개 현장,2025-10-07,129747,5247,10,True,akane_lize,아카네 리제,2,Universe
sQJmykNdgPw,진짜 정실은 누구? #shorts #vtuber,2025-10-06,753651,19007,10,True,akane_lize,아카네 리제,2,Universe
MenKsdQYHtw,새로 온 스텔 신입생에게 말도 제대로 못 거는 봇치,2025-10-05,103973,3134,10,True,akane_lize,아카네 리제,2,Universe
68qCcg-oif0,결국 숨기지 못한 표정,2025-09-28,113820,3341,10,True,akane_lize,아카네 리제,2,Universe
855Qo9L6LGc,귀여움 터지는 모닝콜⏰💕 #shorts #vtuber,2025-09-21,966911,24377,10,True,akane_lize,아카네 리제,2,Universe
8xnxISzLCmM,"감당 안 되는 동기의 ""진짜 광기""",2025-09-21,234356,4702,10,True,akane_lize,아카네 리제,2,Universe
q2uHl6EJh-k,Surges (Orangestar)ㅣ아카네 리제(Akane Lize) 【COVER】,2025-09-20,2256425,23253,10,True,akane_lize,아카네 리제,2,Universe
n4boMvl9hEc,사장님 허벅지 못 참긴 해 #shorts #vtuber,2025-09-19,683901,20862,10,True,akane_lize,아카네 리제,2,Universe
1P5wMMUE5HM,데뷔 전 사장님이 지적했던 목소리,2025-09-17,293645,6327,10,True,akane_lize,아카네 리제,2,Universe
8gDsaqNwUbo,월드 오브 탱크 (World of Tanks) x 아카네 리제(Akane Lize) - Ready to Fire!,2025-09-15,566264,9980,10,True,akane_lize,아카네 리제,2,Universe
B7qDnj5k_GE,고인물만 안다는 꿀팁 #shorts #vtuber,2025-09-06,285705,9037,10,True,akane_lize,아카네 리제,2,Universe
FgeWcRCdSvQ,2기생은 원래 4명이었대..,2025-09-03,124076,3229,10,True,akane_lize,아카네 리제,2,Universe
mheqQqoQuME,나만 봐줄거지..❤ #shorts #vtuber,2025-09-02,386860,11953,10,True,akane_lize,아카네 리제,2,Universe
AXfEu8_-d-k,シャンティ(SHANTI) [wotaku]ㅣ아카네 리제(Akane Lize) 【COVER】,2025-08-31,728667,12064,10,True,akane_lize,아카네 리제,2,Universe
ejWpfRjS7Hs,고급지게 야하게 생겼잖아 #shorts #vtuber,2025-08-30,1346295,29171,10,True,akane_lize,아카네 리제,2,Universe
Yzt5L8WvJrg,그날 리제의 세상은 무너졌따..,2025-08-28,84282,2415,10,True,akane_lize,아카네 리제,2,Universe
R8G0GJx4_JY,3기생도 알아버린 술찌 전설,2025-08-24,185799,4543,10,True,akane_lize,아카네 리제,2,Universe
9aajyYubdBA,나 천재가 아니였어?! #shorts #vtuber,2025-08-23,362022,9801,10,True,akane_lize,아카네 리제,2,Universe
jhgTcJL6iPQ,여우신 핫걸 만들어주기,2025-08-21,103052,2904,10,True,akane_lize,아카네 리제,2,Universe
zJQRMRNdS-0,현실만남 중에 후배들 앞에서.avi,2025-08-17,217446,5405,10,True,akane_lize,아카네 리제,2,Universe
JKuCWXEX3wg,이벤트 중이에요~✨#shorts #vtuber,2025-08-12,178574,6309,10,True,akane_lize,아카네 리제,2,Universe
SLknITGONTQ,스텔라이브 여직원들이 누릴 수 있는 최고의 복지,2025-08-10,173402,4107,10,True,akane_lize,아카네 리제,2,Universe
hpITPBn_tJs,"사내연애는 금지인데, 결혼은 괜찮은 거였나요!?",2025-08-07,114820,3217,10,True,akane_lize,아카네 리제,2,Universe
_veabVe4DQ0,귀여운 냥아치 #shorts #vtuber,2025-08-05,799398,20534,10,True,akane_lize,아카네 리제,2,Universe
bHqxNmDpuas,그거 회사 채팅방이잖아ㅏㅏㅏ!!!,2025-08-04,186425,4622,10,True,akane_lize,아카네 리제,2,Universe
Wbzf3YE_pfI,Golden - HUNTR/X (KPop Demon Hunters)ㅣCover by Lize x Rin x Nana #golden #shorts,2025-08-02,359137,16871,10,True,akane_lize,아카네 리제,2,Universe
JarYu85ctNY,Golden - HUNTR/X (KPop Demon Hunters)ㅣ아카네 리제 x 아오쿠모 린 x 하나코 나나 【COVER】,2025-08-01,3153940,39158,10,True,akane_lize,아카네 리제,2,Universe
1Pwo-Rre5Ck,기쁨의 땃쥐 댄스~! #vtuber #shorts,2025-07-02,2030482,45234,10,True,akane_lize,아카네 리제,2,Universe
oLNAzgfFv3A,초콜릿 받아줄래? 🍫💝 #vtuber #純恋愛のインゴット,2025-02-14,459530,27641,10,True,akane_lize,아카네 리제,2,Universe
fTqvR0U0EC4,내일의 밤하늘 초계반(アスノヨゾラ哨戒班)ㅣ아카네 리제(Akane Lize) 【COVER】,2025-02-04,7423048,47844,10,True,akane_lize,아카네 리제,2,Universe
rWg5-0pEn1I,병원에서 있었던 일 (녹음본 ㄷㅐ 공개!),2025-01-19,261834,12112,10,True,akane_lize,아카네 리제,2,Universe
IMyaYmW3EYM,Queen never cry 🍷귀족은 울지않아요! #shorts #vtuber #meme,2024-12-21,271948,7857,10,True,akane_lize,아카네 리제,2,Universe
dKYP2Cq5f84,저 진짜 이런 취향 아니에요!! [리제 핫클립 #2],2024-12-15,161674,3736,10,True,akane_lize,아카네 리제,2,Universe
WBf3OR1JIFM,사장님이 절대 보면 안되는 영상,2024-12-07,197859,3758,10,True,akane_lize,아카네 리제,2,Universe
3H4SYl3NAgI,귀엽고 하찮은❤️ 아파트 아파트🏢 #shorts #vtuber #apt #아파트,2024-12-02,618165,29728,10,True,akane_lize,아카네 리제,2,Universe
lqU0yh_u7Qo,APT. (ROSÉ & Bruno Mars)ㅣ아카네 리제(Akane Lize) x 아오쿠모 린(Aokumo Rin) Cover,2024-12-01,2082991,23451,10,True,akane_lize,아카네 리제,2,Universe
VsmP7T-TNm0,⚠️ 주의 ⚠️ 바람피면 안되는 이유 [asmr컨텐츠],2024-11-27,98260,3914,10,True,akane_lize,아카네 리제,2,Universe
QYpD8C0dQjA,I GOT YOU | LAVENDER TOWN 🍷【Lize】#shorts #vtuber #ガッチュー,2024-11-24,160574,7098,10,True,akane_lize,아카네 리제,2,Universe
sqn6IC7lmyU,매니저님이 충격받은 그 계획표 공개!,2024-11-21,64161,1977,10,True,akane_lize,아카네 리제,2,Universe
8mAhyg9I-xo,사장님이 의심하시는 그런사이 맞습니다,2024-11-16,363455,6197,10,True,akane_lize,아카네 리제,2,Universe
frBQ92TBWJI,리제 모찌모찌 - TAK 【mochimochi】🍡 #shorts #vtuber #meme,2024-11-16,149782,7574,10,True,akane_lize,아카네 리제,2,Universe
090EFw_FDjU,J-POP Mashup! (제이팝 매쉬업!)ㅣ아카네 리제(Akane Lize),2024-11-09,1687904,27615,10,True,akane_lize,아카네 리제,2,Universe
JJh7lZgSFCU,골때리는 배신의 현장,2024-11-06,101116,2679,10,True,akane_lize,아카네 리제,2,Universe
piSCm37TW-4,Stellive proto disco meme🥺✨ #shorts  #vtuber,2024-10-27,423729,15147,10,True,akane_lize,아카네 리제,2,Universe
djlujz5A72w,리제는 첫만남이 무섭다  (현실만남편),2024-10-27,474538,6666,10,True,akane_lize,아카네 리제,2,Universe
g1BB2QQUyUk,이 금쪽이들을 어떡하면 좋니...,2024-10-24,68573,1905,10,True,akane_lize,아카네 리제,2,Universe
DrZMMirj4zo,끝나지 않은 노래ㅣ아카네 리제(Akane Lize) 【COVER】,2024-10-22,600653,7416,10,True,akane_lize,아카네 리제,2,Universe
AFAGUhxhkyo,이건 희망을 심어준거다 인정~? #shorts #vtuber,2024-05-26,568577,18696,10,True,akane_lize,아카네 리제,2,Universe
2FAZOuBs7rI,그게 우리 사장이라는 나쁜말은ㄴㄴㄴ,2024-05-23,219814,3874,10,True,akane_lize,아카네 리제,2,Universe
itr_kwB2Gtk,귀엽고 하찮은 것 #shorts #vtuber #리제,2024-05-20,350900,11287,10,True,akane_lize,아카네 리제,2,Universe
s_JYtcUp9oE,진짜 한결같이 변태같은 자식들,2024-05-19,145164,3965,10,True,akane_lize,아카네 리제,2,Universe
dmED-KEWJuk,분위기가 무서웠던 기괴한 공포게임,2024-05-13,71076,1883,10,True,akane_lize,아카네 리제,2,Universe
IpxZG8tGu0Q,이런 모습도 좋아해줘!!! #vtuber #shorts,2024-05-06,1484859,47539,10,True,akane_lize,아카네 리제,2,Universe
hvCVi1JgVNc,아이돌의 은밀한 취향,2024-05-06,81174,2424,10,True,akane_lize,아카네 리제,2,Universe
yCVZq40vqLk,괴수의 꽃노래 (怪獣の花唄) / 아카네 리제 Cover,2024-05-04,3199823,23282,10,True,akane_lize,아카네 리제,2,Universe
hNs-rXEBrU0,저는 사실 정신병자였어요.,2024-03-24,236694,4091,10,True,akane_lize,아카네 리제,2,Universe
BdPpbVRD_tU,처음으로 공개합니다!  #vtuber #shorts,2024-03-24,469242,17928,10,True,akane_lize,아카네 리제,2,Universe
W_kujv9qdkI,유튜버들을 미치게한 게임,2024-03-19,116882,2850,10,True,akane_lize,아카네 리제,2,Universe
_z8_Fe3RZks,대형 서버에서 의도치않게 비틱하기  [띵타이쿤],2024-03-14,137573,2412,10,True,akane_lize,아카네 리제,2,Universe
AbaSp9hmjNQ,귀엽지만 위험한 노래  #rabbithole #shots #vtuber,2024-03-14,475497,21626,10,True,akane_lize,아카네 리제,2,Universe
5WgJLmq6El0,시청자들의 취향이 이상해요ㅠㅠㅠ,2024-03-10,265006,7235,10,True,akane_lize,아카네 리제,2,Universe
FYEpxzxgT4U,방송 중에 울어버렸던 이유,2024-03-06,283146,5617,10,True,akane_lize,아카네 리제,2,Universe
t6EzltrzGNo,선잠 (Leina) / 아카네 리제 Cover,2024-03-02,5394481,31591,10,True,akane_lize,아카네 리제,2,Universe
XUpZdNtDfV4,유니 이거 무서워?? 쫄???,2024-03-01,107813,2180,10,True,akane_lize,아카네 리제,2,Universe
9SzwBrHzeBI,중독된다 그죠~? #vtuber #shorts,2024-03-01,4465367,128464,10,True,akane_lize,아카네 리제,2,Universe
MT1ywBK7L-A,사장님이랑 친해지는 방법,2024-02-26,174982,3819,10,True,akane_lize,아카네 리제,2,Universe
4E90_tjs9C8,좋아하는 사람이 생겼는데.. #vtuber #shorts,2024-02-26,612868,22444,10,True,akane_lize,아카네 리제,2,Universe
hJbD8DVHV9w,Akane Lize -  BGM (Jazz Bass Music),2024-02-26,64780,2595,10,True,akane_lize,아카네 리제,2,Universe
d_YvT_ULGkc,절정찬가 (絶頂讃歌) / Akane Lize (Cover),2024-02-17,2775998,19923,10,True,akane_lize,아카네 리제,2,Universe
0mXXhXfAeGE,크리스마스에 혼자 모텔 갔다는 썰,2024-02-15,71176,2219,10,True,akane_lize,아카네 리제,2,Universe
G6iTBlMGgvQ,요즘 사람들이 중독된 노래 #vtuber #shorts,2024-02-14,263018,9911,10,True,akane_lize,아카네 리제,2,Universe
qd2Li7PmAvc,이거 해본 사람이 있을까?  #shorts #vtuber,2024-02-12,521986,15653,10,True,akane_lize,아카네 리제,2,Universe
tNfvvAdnRms,헛소리 하지말고 돈이나 벌어와 임마!!!,2024-02-11,54081,1445,10,True,akane_lize,아카네 리제,2,Universe
Y2YxkOk4XQk,아ㅋㅋ하나도 안무섭다고 진짜...,2024-02-08,91438,2127,10,True,akane_lize,아카네 리제,2,Universe
